Cave_ID,Cave_String,Year,Date,start_time,end_time,Taken_from_first-last_bird,hours,number_persons,net_length,only_nest_check,Only_during_day,Notebook,Remarks
,MT24_Majjistral_Thomas,2021,20/05/2021,21:00,01:30,NO,4.5,2,0,NO,NO,,
,MT24_Majjistral_Thomas,2021,21/05/2021,20:50,00:40,NO,3.17,2,0,NO,NO,21,
,MT24_Majjistral_Eggshell,2021,21/05/2021,20:30,01:10,NO,3.66,1,0,NO,NO,19,
,MT24_Majjistral_South_4,2021,21/05/2021,20:40,00:20,NO,3.66,2,0,NO,NO,18,
,MT09_RM01,2021,22/05/2021,01:00,01:55,NO,0.91,2,0,NO,NO,21,
,MT24_Majjistral_Eggshell,2021,23/05/2021,20:45,00:40,NO,3.83,1,0,NO,NO,20,18
,MT24_Majjistral_Thomas,2021,23/05/2021,20:45,01:20,NO,4.49,1,0,NO,NO,20,
,MT24_Majjistral_South_4,2021,23/05/2021,20:45,23:00,NO,2.25,2,0,NO,NO,18,
,MT09_RM01,2021,24/05/2021,00:00,00:50,NO,0.83,2,0,NO,NO,18,
,MT30_TaCenc_Benscave,2021,25/05/2021,17:30,17:35,YES,0.083,2,0,YES,YES,20,
,MT24_Majjistral_South_4,2021,26/05/2021,20:45,22:25,NO,1.66,2,0,NO,NO,18,
,MT24_Majjistral_Thomas,2021,26/05/2021,20:15,22:30,NO,2.25,1,0,NO,NO,19,
,MT24_Majjistral_Eggshell,2021,26/05/2021,20:15,22:30,NO,2.25,1,0,NO,NO,19,
,MT17_Cominotto_3,2021,27/05/2021,20:55,23:00,NO,2.083,2,6,NO,NO,18,
,MT17_Cominotto_2,2021,27/05/2021,20:55,23:00,NO,2.083,2,6,NO,NO,21,
,MT17_Cominotto_9,2021,27/05/2021,20:55,23:00,NO,2.083,1,0,NO,NO,19,
,MT17_Cominotto_8,2021,27/05/2021,20:55,23:00,NO,3.083,1,0,NO,NO,19,
,MT17_Cominotto_4,2021,27/05/2021,20:55,23:05,NO,2.17,1,0,NO,NO,20,
,MT17_Cominotto_1,2021,27/05/2021,20:55,23:00,NO,2.083,1,6,NO,NO,21,
,MT24_Majjistral_NorthCave,2021,28/05/2021,19:40,20:20,NO,0.66,1,0,YES,YES,21,
,MT24_Majjistral_Thomas,2021,28/05/2021,20:50,23:30,NO,2.66,1,0,NO,NO,21,
,MT24_Majjistral_South_4,2021,28/05/2021,21:05,23:05,NO,2,1,0,NO,NO,19,
,MT30_TaCenc_Hourglass,2021,28/05/2021,00:45,00:55,YES,0.17,1,0,NO,NO,20,
,MT24_Majjistral_Eggshell,2021,28/05/2021,21:00,23:20,NO,2.33,1,0,NO,NO,20,
,MT09_RM04A,2021,28/05/2021,20:50,22:50,NO,2,1,0,NO,NO,18,
,MT09_RM04AB,2021,28/05/2021,20:50,22:50,NO,2,1,0,NO,NO,18,
,MT09_RM05GC_South,2021,28/05/2021,23:00,23:10,NO,2,1,0,NO,NO,18,
,MT09_RM05GC_Central,2021,28/05/2021,23:10,23:30,NO,2,1,0,NO,NO,18,
,MT09_RM03_North,2021,31/05/2021,21:15,00:00,NO,2.75,3,12,NO,NO,19,
,MT09_RM03_South,2021,31/05/2021,21:15,00:00,NO,2.75,3,12,NO,NO,19,
,MT17_Cominotto_2,2021,01/06/2021,20:50,00:05,NO,4.25,2,6,NO,NO,23,
,MT17_Cominotto_4,2021,01/06/2021,20:45,23:15,NO,2.5,1,0,NO,NO,21,
,MT17_Cominotto_3,2021,01/06/2021,20:50,00:05,NO,3.15,2,6,NO,NO,20,
,MT17_Cominotto_1,2021,01/06/2021,20:50,00:05,NO,3.15,1,6,NO,NO,20,
,MT17_Cominotto_9,2021,01/06/2021,20:50,00:05,NO,3.15,1,0,NO,NO,18,
,MT17_Cominotto_8,2021,01/06/2021,20:50,00:05,NO,3.15,1,0,NO,NO,20,
,MT09_RM04D,2021,04/06/2021,21:10,00:20,NO,3.17,2,0,NO,NO,22,
,MT22_StPauls_MainCave,2021,04/06/2021,21:00,00:30,NO,3.5,3,24,NO,NO,23,
,MT09_RM04A,2021,04/06/2021,20:55,00:55,NO,4,1,0,NO,NO,19,
,MT09_RM04AB,2021,04/06/2021,20:55,00:55,NO,4,1,0,NO,NO,19,
,MT09_RM04C,2021,04/06/2021,21:00,00:00,NO,3,2,12,NO,NO,21,
,MT22_StPauls_WestCave,2021,04/06/2021,21:00,22:45,NO,1.75,1,0,NO,NO,20,
,MT22_StPauls_Nestboxledge,2021,04/06/2021,20:30,20:45,YES,0.25,1,0,YES,YES,20,
,MT09_RM03_North,2021,10/06/2021,20:50,23:50,NO,3,3,12,NO,NO,21,
,MT09_RM03_South,2021,10/06/2021,20:50,23:50,NO,3,3,12,NO,NO,21,
,MT09_RM03_18_22,2021,10/06/2021,20:50,21:50,NO,1,1,0,NO,NO,21,
,MT24_Majjistral_Eggshell,2021,11/06/2021,21:00,23:10,NO,2.17,1,0,NO,NO,20,
,MT24_Majjistral_Thomas,2021,11/06/2021,21:00,23:10,NO,2.17,2,0,NO,NO,20,
,MT09_RM01,2021,11/06/2021,01:25,02:00,NO,0.583,3,0,NO,NO,21,
,MT24_Majjistral_South_4,2021,11/06/2021,21:05,23:25,NO,2.33,2,0,NO,NO,21,
,MT09_RM04D,2021,12/06/2021,20:50,23:00,NO,2.17,3,0,NO,NO,22,
,MT09_RM01,2021,13/06/2021,00:00,01:00,NO,1,3,0,NO,NO,22,
,MT09_RM01_Lower,2021,13/06/2021,01:05,01:10,NO,0.083,3,0,NO,NO,22,
,MT09_RM01,2021,13/06/2021,01:15,01:20,NO,0.083,3,0,NO,NO,22,
,MT22_StPauls_Nestboxledge,2021,18/06/2021,17:15,17:30,NO,0.25,2,0,YES,YES,20,
,MT22_StPauls_WestCave,2021,18/06/2021,17:45,18:05,NO,0.33,2,0,YES,YES,20,
,MT24_Cumnija_South,2021,18/06/2021,21:45,22:50,NO,1.083,3,0,YES,NO,20,
,MT27_Hasan,2021,19/06/2021,21:00,21:45,NO,0.75,2,0,YES,NO,20,
,MT09_RM05GC_Central,2021,24/06/2021,21:30,23:45,NO,0.75,1,0,NO,NO,23,
,MT09_RM05GC_North,2021,24/06/2021,21:30,23:00,NO,1.5,2,0,NO,NO,23,
,MT09_RM05GC_South,2021,24/06/2021,21:25,22:10,NO,0.75,1,0,NO,NO,20,
,MT09_RM02_Lower,2021,24/06/2021,21:30,21:45,NO,0.25,2,0,NO,NO,21,
,MT09_RM02_Caves,2021,24/06/2021,21:45,22:10,NO,0.42,2,0,NO,NO,21,
,MT09_RM01_Lower,2021,24/06/2021,21:20,22:15,NO,0.917,1,0,NO,NO,21,
,MT09_RM01,2021,24/06/2021,20:30,21:10,NO,0.66,3,0,NO,NO,22,
,MT09_RM01,2021,24/06/2021,22:30,23:30,NO,1,3,0,NO,NO,22,
,MT24_Majjistral_Eggshell,2021,29/06/2021,22:20,22:30,NO,0.17,3,0,YES,NO,23,
,MT24_Majjistral_Thomas,2021,29/06/2021,22:30,22:40,NO,0.17,3,0,YES,NO,23,
,MT24_Majjistral_South_1,2021,29/06/2021,20:50,21:05,NO,0.25,3,0,YES,NO,23,
,MT24_Majjistral_Subt,2021,29/06/2021,21:50,22:15,NO,0.5,1,0,YES,NO,23,
,MT24_Majjistral_NS2_NS3,2021,29/06/2021,21:25,21:40,NO,0.25,3,0,YES,NO,23,
,MT09_RM03_North,2021,30/06/2021,00:10,01:00,NO,0.83,2,0,YES,NO,23,
,MT09_RM03_South,2021,30/06/2021,01:00,01:10,NO,0.17,2,0,YES,NO,23,
,MT09_RM03_18_22,2021,30/06/2021,01:05,01:30,NO,0.33,2,0,YES,NO,23,
,MT30_TaCenc_Stormpetrel,2021,30/06/2021,22:45,23:30,NO,0.75,3,0,NO,NO,20,
,MT30_TaCenc_Hourglass,2021,30/06/2021,23:45,00:10,NO,0.413,1,0,NO,NO,20,
,MT17_Cominotto_1,2021,01/07/2021,00:45,00:55,NO,0.17,2,0,NO,NO,20,
,MT17_Cominotto_2,2021,01/07/2021,00:55,01:00,NO,0.083,2,0,NO,NO,20,
,MT17_Cominotto_7,2021,01/07/2021,01:05,01:10,NO,0.083,2,0,NO,NO,20,
,MT17_Cominotto_6,2021,01/07/2021,01:10,01:20,NO,0.17,2,0,NO,NO,20,
,MT17_Cominotto_9,2021,01/07/2021,00:45,01:20,NO,0.583,2,0,NO,NO,21,
,MT17_Cominotto_10,2021,01/07/2021,00:45,01:20,NO,0.583,2,0,NO,NO,21,
,MT22_StPauls_Nestboxledge,2021,01/07/2021,20:30,21:30,NO,1,2,0,NO,NO,22,
,MT22_StPauls_WestCave,2021,01/07/2021,21:45,22:45,NO,1,2,0,NO,NO,22,
,MT22_StPauls_MainCave,2021,01/07/2021,22:45,23:00,YES,0.17,2,0,NO,NO,22,
,MT09_RM03_North,2021,02/07/2021,20:45,22:30,NO,0.75,2,0,NO,NO,22,
,MT09_RM03_South,2021,02/07/2021,20:45,22:30,NO,0.75,2,0,NO,NO,22,
,MT09_RM03_18_22,2021,02/07/2021,20:45,22:30,NO,0.75,2,0,NO,NO,22,
,MT09_RM04D,2021,03/07/2021,21:00,22:00,NO,1,2,0,YES,NO,23,
,MT09_RM04C,2021,03/07/2021,22:05,22:20,NO,0.25,2,0,YES,NO,23,
,MT09_RM05GC_Central,2021,03/07/2021,22:30,22:50,NO,0.33,2,0,YES,NO,23,
,MT09_RM05GC_North,2021,03/07/2021,22:40,23:45,NO,0.83,2,0,YES,NO,23,
,MT09_RM05L,2021,03/07/2021,23:50,23:55,NO,0.083,2,0,YES,NO,23,
,MT09_RM04B,2021,04/07/2021,00:00,00:05,NO,0.083,2,0,YES,NO,23,
,MT09_RM04A,2021,04/07/2021,00:05,00:10,NO,0.083,2,0,YES,NO,23,
,MT09_RM04AB,2021,04/07/2021,00:10,00:20,NO,0.17,2,0,YES,NO,23,
,MT09_RM05BT_Upper,2021,04/07/2021,00:45,01:20,NO,0.58,2,0,YES,NO,23,
,MT09_RM05BT_Lower,2021,04/07/2021,01:20,01:30,NO,0.17,2,0,YES,NO,23,
,MT09_RM02_Lower,2021,04/07/2021,20:55,21:55,NO,1,2,0,NO,NO,22,
,MT09_RM02_Caves,2021,04/07/2021,20:55,21:55,NO,1,2,0,NO,NO,22,
,MT09_RM01_Lower,2021,04/07/2021,22:05,22:25,NO,0.33,2,0,NO,NO,22,
,MT09_RM01,2021,04/07/2021,22:30,23:45,NO,1.25,2,0,NO,NO,22,
,MT17_Cominotto_1,2021,09/07/2021,21:00,21:50,NO,0.83,2,0,NO,NO,21,
,MT17_Cominotto_2,2021,09/07/2021,21:00,21:50,NO,0.83,2,0,NO,NO,21,
,MT17_Cominotto_3,2021,09/07/2021,21:00,21:50,NO,0.83,2,0,NO,NO,21,
,MT17_Cominotto_4,2021,09/07/2021,21:00,21:50,NO,0.83,2,0,NO,NO,21,
,MT17_Cominotto_5,2021,09/07/2021,22:55,23:20,NO,0.413,2,0,NO,NO,21,
,MT17_Cominotto_7,2021,09/07/2021,22:00,22:10,NO,0.17,2,0,NO,NO,21,
,MT17_Cominotto_6,2021,09/07/2021,21:00,21:50,NO,0.83,2,0,NO,NO,21,
,MT17_Cominotto_9,2021,09/07/2021,22:00,22:10,NO,0.17,2,0,NO,NO,21,
,MT17_Cominotto_10,2021,09/07/2021,22:00,22:10,NO,0.17,2,0,NO,NO,21,
,MT17_Cominotto_1,2021,09/07/2021,22:15,22:45,NO,0.5,2,0,NO,NO,21,
,MT17_Cominotto_2,2021,09/07/2021,22:15,22:45,NO,0.5,2,0,NO,NO,21,
,MT17_Cominotto_3,2021,09/07/2021,22:15,22:45,NO,0.5,2,0,NO,NO,21,
,MT17_Cominotto_4,2021,09/07/2021,22:15,22:45,NO,0.5,2,0,NO,NO,21,
,MT17_Comino_Treasure,2021,09/07/2021,17:15,18:30,NO,1.25,2,0,YES,YES,21,
,MT17_Comino_Shelf,2021,09/07/2021,17:30,23:00,NO,5.5,2,0,NO,NO,20,
,MT09_RM01,2021,10/07/2021,21:40,22:00,NO,0.33,1,0,NO,NO,21,
,MT09_RM02,2021,10/07/2021,22:00,22:30,NO,0.5,1,0,NO,NO,21,
,MT09_RM01,2021,10/07/2021,22:45,00:00,NO,1.25,1,0,NO,NO,21,
,MT24_Majjistral_NS2_NS3,2021,15/07/2021,22:00,22:15,NO,0.083,2,0,NO,NO,23,
,MT24_Majjistral_Thomas,2021,15/07/2021,22:20,22:30,NO,0.17,2,0,NO,NO,23,
,MT09_RM05GC_North,2021,15/07/2021,22:30,22:45,NO,0.25,2,0,NO,NO,23,
,MT09_RM05GC_Central,2021,15/07/2021,22:45,23:15,NO,0.5,2,0,NO,NO,23,
,MT09_RM05GC_South,2021,15/07/2021,23:30,23:40,NO,0.17,2,0,NO,NO,23,
,MT09_RM01,2021,19/07/2021,20:55,23:00,NO,2.083,2,0,NO,NO,22,
,MT22_StPauls_Nestboxledge,2021,15/09/2021,10:50,11:05,NO,0.25,1,0,YES,YES,23,
,MT09_RM01,2022,26/01/2022,19:00,19:20,NO,0.33,2,0,YES,NO,21,
,MT09_RM01,2022,08/02/2022,17:30,18:15,NO,0.75,2,0,YES,NO,20,
,MT09_RM01,2022,09/02/2022,06:00,06:20,NO,0.33,2,0,YES,NO,20,
,MT09_RM01,2022,02/03/2022,12:00,12:30,NO,0.5,2,0,YES,YES,21,
,MT09_RM01,2022,16/03/2022,18:30,19:15,NO,0.75,4,0,YES,NO,21,
,MT24_Majjistral_South_4,2022,22/03/2022,19:00,20:45,NO,1.75,2,0,No,NO,20,
,MT24_Majjistral_Eggshell,2022,22/03/2022,19:00,20:45,NO,1.75,1,0,YES,NO,21,
,MT24_Majjistral_Thomas,2022,22/03/2022,19:00,20:45,NO,1.75,1,0,No,NO,23,
,MT22_StPauls_Nestboxledge,2022,24/03/2022,17:00,17:30,NO,0.5,2,0,YES,YES,21,
,MT09_RM01,2022,28/03/2022,13:05,13:30,YES,0.4,2,0,YES,YES,23,
,MT09_RM05BT_Upper,2022,01/04/2022,20:00,22:00,NO,2,2,0,NO,NO,22,
,MT09_RM05BT_Lower,2022,01/04/2022,20:00,22:00,NO,2,1,0,NO,NO,22,
,MT09_RM01,2022,01/04/2022,17:45,18:05,NO,0.33,2,0,YES,YES,23,
,MT24_Majjistral_Eggshell,2022,11/04/2022,20:30,21:30,NO,1,1,0,No,No,21,
,MT24_Majjistral_Thomas,2022,11/04/2022,20:30,21:30,NO,1,1,0,No,No,21,
,MT09_RM01,2022,11/04/2022,16:30,17:15,NO,0.75,2,0,YES,YES,21,
,MT17_Cominotto_1,2022,19/04/2022,20:10,23:10,NO,3,1,0,No,No,20,
,MT17_Cominotto_2,2022,19/04/2022,20:10,23:10,NO,3,2,6,No,No,23,
,MT17_Cominotto_3,2022,19/04/2022,20:10,23:10,NO,3,1,0,No,No,20,
,MT17_Cominotto_4,2022,19/04/2022,20:10,23:10,NO,3,1,0,No,No,22,
,MT09_RM01,2022,22/04/2022,18:00,19:15,NO,1.25,1,0,YES,YES,21,
,MT09_RM05GC_Central,2022,22/04/2022,20:30,23:00,NO,2.5,2,0,No,No,20,
,MT09_RM05GC_South,2022,22/04/2022,20:40,23:00,NO,2.33,1,0,No,No,23,
,MT09_RM04A,2022,22/04/2022,20:30,23:30,YES,2.5,3,0,No,No,21,
,MT22_StPauls_Nestboxledge,2022,26/04/2022,18:00,19:00,NO,0.1,2,0,YES,YES,20,
,MT09_RM04A,2022,02/05/2022,20:30,23:00,YES,2.5,2,0,NO,NO,20,
,MT09_RM04AB,2022,02/05/2022,20:30,23:00,YES,2.5,1,0,NO,NO,20,
,MT09_RM01,2022,02/05/2022,23:45,23:59,YES,0.25,3,0,YES,NO,20,
,MT09_RM04A,2022,03/05/2022,20:30,23:59,YES,3.5,2,0,NO,NO,20,
,MT24_Majjistral_Thomas,2022,03/05/2022,20:30,23:45,NO,3.25,1,0,NO,NO,23,
,MT24_Majjistral_South_4,2022,03/05/2022,20:30,23:30,NO,3,2,0,NO,NO,21,
,MT24_Majjistral_Eggshell,2022,03/05/2022,20:30,23:55,YES,3.41,1,0,NO,NO,22,
,MT09_RM04A,2022,04/05/2022,20:30,23:45,NO,3.25,2,0,NO,NO,20,
,MT09_RM04D,2022,04/05/2022,20:30,23:00,NO,2.5,3,0,NO,NO,22,
,MT09_RM04C,2022,06/05/2022,20:30,22:50,NO,2.33,2,12,NO,NO,21,
,MT09_RM01,2022,06/05/2022,18:00,18:45,NO,0.2,3,0,YES,YES,22,
,MT09_RM04A,2022,06/05/2022,20:30,23:15,NO,2.75,2,0,NO,NO,22,
,MT09_RM04A,2022,09/05/2022,20:30,23:30,NO,3,2,0,NO,NO,20,
,MT09_RM05BT_Lower,2022,09/05/2022,20:30,23:00,NO,2.5,1,0,NO,NO,23,
,MT09_RM05BT_Upper,2022,09/05/2022,20:30,23:00,NO,2.5,1,0,NO,NO,23,
,MT09_RM05GC_South,2022,10/05/2022,20:30,23:10,NO,2.5,2,0,NO,NO,20,
,MT09_RM05GC_Central,2022,10/05/2022,20:30,23:15,NO,2.75,2,0,NO,NO,21,
,MT09_RM04A,2022,10/05/2022,20:30,00:00,NO,3.5,2,0,NO,NO,23,
,MT09_RM04A,2022,11/05/2022,20:30,22:30,NO,2,2,0,NO,NO,20,
,MT09_RM01,2022,13/05/2022,19:10,20:00,NO,0.5,2,0,YES,YES,20,
,MT09_RM04A,2022,13/05/2022,20:30,23:20,NO,2.8,2,0,NO,NO,20,
,MT27_Hasan,2022,15/05/2022,13:00,13:15,NO,0.25,2,0,YES,YES,20,
,MT22_StPauls_Nestboxledge,2022,18/05/2022,21:00,21:10,NO,0.1,1,0,YES,YES,20,
,MT22_StPauls_WestCave,2022,18/05/2022,21:15,23:10,NO,1.9,1,0,NO,NO,20,
,MT22_StPauls_MainCave,2022,18/05/2022,21:00,23:30,YES,2.5,3,24,NO,NO,22,
,MT09_RM04A,2022,18/05/2022,21:00,00:00,NO,3,2,0,NO,NO,21,
,MT09_RM04D,2022,18/05/2022,21:00,23:30,NO,2.5,2,0,NO,NO,23,
,MT09_RM04A,2022,21/05/2022,21:00,23:40,NO,2.67,2,0,NO,NO,21,
,MT09_RM03_North,2022,21/05/2022,21:00,23:40,NO,2.5,2,0,NO,NO,23,
,MT09_RM03_South,2022,21/05/2022,21:00,23:30,NO,2.5,2,0,NO,NO,23,
,MT17_Cominotto_9,2022,23/05/2022,21:00,23:00,NO,2,1,0,NO,NO,23,
,MT17_Cominotto_4,2022,23/05/2022,21:00,23:05,No,2,2,0,NO,NO,22,
,MT17_Comino_Treasure,2022,23/05/2022,19:00,19:30,NO,0.5,2,0,YES,YES,22,
,MT17_Comino_Shelf,2022,23/05/2022,18:30,19:30,NO,1,2,0,YES,YES,22,
,MT17_Cominotto_2,2022,23/05/2022,21:00,23:00,NO,2,2,6,NO,NO,20,
,MT24_Majjistral_Eggshell,2022,24/05/2022,21:00,23:45,NO,2.67,1,0,NO,NO,23,
,MT24_Majjistral_South_4,2022,24/05/2022,21:15,23:30,NO,2.25,2,0,NO,NO,20,
,MT24_Majjistral_Thomas,2022,24/05/2022,21:00,23:40,NO,2.67,1,0,No,NO,22,
,MT09_RM01,2022,26/05/2022,19:00,19:30,NO,0.1,2,0,YES,YES,21,
,MT17_Cominotto_2,2022,01/06/2022,21:00,23:00,NO,2,1,0,NO,NO,21,
,MT17_Cominotto_1,2022,01/06/2022,21:00,23:00,NO,2,1,4,NO,NO,21,
,MT17_Cominotto_3,2022,01/06/2022,21:00,23:00,NO,2,1,0,NO,NO,21,
,MT17_Cominotto_9,2022,01/06/2022,21:00,23:00,NO,2,2,0,NO,NO,23,
,MT24_Majjistral_South_4,2022,08/06/2022,20:45,23:25,YES,2.3,2,0,NO,NO,20,
,MT24_Majjistral_Eggshell,2022,08/06/2022,21:00,22:45,NO,2.75,1,0,NO,NO,23,
,MT24_Majjistral_Thomas,2022,08/06/2022,21:00,23:40,NO,2.67,1,0,No,NO,22,
,MT09_RM01,2022,09/06/2022,21:00,22:00,NO,0.5,2,0,YES,NO,20,
,MT22_StPauls_WestCave,2022,16/06/2022,20:45,23:20,NO,2.5,1,0,NO,NO,23,
,MT22_StPauls_Nestboxledge,2022,16/06/2022,20:45,21:00,YES,0.1,2,0,YES,YES,21,
,MT22_StPauls_MainCave,2022,16/06/2022,21:00,23:25,NO,2.3,4,24,No,NO,21,
,MT27_Hasan,2022,17/06/2022,23:00,23:30,NO,0.5,2,0,YES,NO,24,
,MT09_RM03_North,2022,17/06/2022,21:00,23:45,NO,2.75,3,12,NO,NO,23,
,MT09_RM03_South,2022,17/06/2022,21:00,23:45,NO,2.75,3,12,NO,NO,23,
,MT09_RM01,2022,18/06/2022,19:00,20:00,NO,1,3,0,YES,YES,20,
,MT09_RM05GC_Central,2022,18/06/2022,22:00,23:00,NO,1,3,0,NO,NO,20,
,MT09_RM05L,2022,18/06/2022,23:05,23:05,YES,0.1,3,0,NO,NO,20,
,MT09_RM04A,2022,18/06/2022,23:15,23:25,YES,0.1,3,0,YES,NO,20,
,MT30_TaCenc_Hourglass,2022,20/06/2022,22:00,22:20,NO,0.3,2,0,NO,NO,23,
,MT27_Babu,2022,22/06/2022,19:15,20:00,NO,0.75,2,0,YES,YES,24,
,MT24_Majjistral_Eggshell,2022,23/06/2022,19:45,22:20,NO,0.75,2,0,YES,NO,24,
,MT24_Majjistral_South_1,2022,23/06/2022,21:10,21:35,NO,0.4,2,0,NO,NO,24,
,MT24_Majjstral_South_4,2022,23/06/2022,21:40,22:00,NO,0.2,2,0,NO,NO,24,
,MT09_RM01,2022,24/06/2022,20:00,20:30,NO,0.5,3,0,YES,YES,20,
,MT09_RM02_Lower,2022,24/06/2022,20:35,22:30,YES,1.8,3,0,NO,NO,20,
,MT09_RM01,2022,24/06/2022,23:00,00:10,YES,1,3,0,NO,NO,20,
,MT09_RM04D,2022,27/06/2022,20:45,23:00,NO,2,3,0,NO,NO,24,
,MT09_RM04C,2022,27/06/2022,23:20,23:35,NO,0.15,2,0,NO,NO,24,
,MT09_RM03_North,2022,27/06/2022,21:00,23:50,NO,2.5,2,0,NO,NO,23,
,MT09_RM03_18to22,2022,27/06/2022,21:00,23:30,NO,0.5,2,0,NO,NO,23,fledgling checks
,MT09_RM03_South,2022,27/06/2022,21:00,23:30,NO,0.5,2,0,NO,NO,23,"no birds, fledgling checks"
,MT09_RM01,2022,27/06/2022,20:45,22:00,YES,1,2,0,YES,No,MCGBM,
,MT09_RM04A,2022,27/06/2022,22:30,23:30,YES,1,2,0,No,No,MCGBM,
,MT09_RM04A,2022,28/06/2022,00:00,00:15,YES,0.15,2,0,NO,NO,24,
,MT24_Majjistral_NorthCave,2022,28/06/2022,19:30,20:00,NO,0.5,3,0,YES,YES,24,
,MT24_Cumnija,2022,28/06/2022,20:30,22:30,NO,1.5,3,0,YES,NO,24,
,MT09_RM01,2022,28/06/2022,00:00,00:40,YES,0.2,1,0,YES,No,MCGBM,
,MT09_RM01,2022,29/06/2022,20:45,23:30,YES,2,2,0,YES,No,MCGBM,
,MT17_Comino_Shelf,2022,30/06/2022,20:00,23:00,NO,3,2,0,NO,NO,23,
,MT17_Cominotto_2,2022,30/06/2022,21:40,23:15,NO,0.5,2,0,NO,NO,25,fledgling checks
,MT17_Cominotto_9,2022,30/06/2022,22:00,23:00,NO,0.2,2,0,NO,NO,25,fledgling checks
,MT09_RM04A,2022,30/06/2022,21:00,22:30,YES,1.5,2,0,No,No,MCGBM,
,MT09_RM01,2022,30/06/2022,23:20,01:15,YES,1,2,0,No,No,MCGBM,
,MT09_RM01,2022,01/07/2022,19:00,20:00,NO,1,2,0,YES,YES,21,
,MT09_RM05GC_South,2022,01/07/2022,21:00,23:20,NO,0.5,2,0,No,NO,21,
,MT09_RM05GC_Central,2022,01/07/2022,21:00,23:20,NO,2.3,1,0,No,NO,21,
,MT09_RM05GC_North,2022,01/07/2022,21:00,23:00,YES,0.5,1,0,No,NO,21,
,MT09_RM04A,2022,01/07/2022,21:00,22:30,YES,1.5,1,0,No,No,MCGBM,
,MT09_RM05BT_Upper,2022,02/07/2022,00:00,00:30,YES,0.5,2,0,No,NO,21,
,MT09_RM05BT_Lower,2022,02/07/2022,00:00,00:20,YES,0.1,1,0,No,NO,21,
,MT09_RM04A,2022,02/07/2022,20:45,22:30,YES,1.75,2,0,No,No,MCGBM,
,MT09_RM01,2022,03/07/2022,00:30,01:00,YES,0.5,2,0,YES,No,MCGBM,
,MT24_Majjistral_South_4,2022,05/07/2022,21:15,22:30,NO,1.25,1,0,NO,NO,24,
,MT09_RM01,2022,08/07/2022,21:30,23:30,YES,1,1,0,No,No,MCGBM,
,MT09_RM01,2022,11/07/2022,20:15,23:30,NO,2,2,0,NO,NO,24,
,MT09_RM01_Lower,2022,11/07/2022,22:00,22:15,YES,0.2,2,0,NO,NO,24,
,MT09_RM02_Lower,2022,11/07/2022,22:30,23:00,YES,0.4,2,0,NO,NO,24,
,MT09_RM04A,2022,11/07/2022,23:45,00:00,YES,0.2,2,0,YES,NO,24,
,MT22_StPauls_Nestboxledge,2022,12/07/2022,17:05,17:15,NO,0.2,2,0,YES,YES,25,
,MT09_RM01,2022,18/07/2022,20:00,20:40,NO,0.25,2,0,YES,YES,24,
,MT09_RM01,2022,16/11/2022,06:00,06:30,NO,0.2,3,0,YES,YES,25,
,MT09_RM01,2023,08/03/2023,15:30,16:30,NO,0.5,3,0,YES,YES,24,
,MT27_Hasan,2023,10/04/2023,19:45,21:15,NO,0.5,3,0,YES,NO,22,
,MT09_RM04D,2023,12/04/2023,20:15,22:45,NO,2.25,2,0,NO,NO,24,
,MT09_RM04A,2023,12/04/2023,20:20,22:40,NO,2.2,2,0,NO,NO,22,
,MT17_Cominotto_1,2023,19/04/2023,20:15,22:30,NO,2.25,1,3,NO,NO,24,
,MT17_Cominotto_3,2023,19/04/2023,20:15,22:30,NO,2.25,1,0,NO,NO,24,
,MT17_Cominotto_2,2023,19/04/2023,20:15,22:30,NO,2.25,2,6,NO,NO,24,
,MT17_Cominotto_9,2023,19/04/2023,20:15,22:35,NO,2.25,1,0,NO,NO,22,
,MT09_RM01,2023,26/04/2023,18:30,19:00,NO,0.5,3,0,YES,YES,24,
,MT09_RM05GC_South,2023,26/04/2023,20:50,23:20,NO,2.5,2,0,NO,NO,24,
,MT09_RM05GC_Central,2023,26/04/2023,20:45,23:20,NO,2.5,3,0,NO,NO,25,
,MT09_RM03_North,2023,28/04/2023,20:30,22:45,NO,2.25,2,12,NO,NO,25,
,MT09_RM03_South,2023,28/04/2023,20:30,22:45,NO,2.25,2,12,NO,NO,25,
,MT09_RM05BT_Lower,2023,28/04/2023,20:30,23:00,NO,2.5,1,0,NO,NO,24,
,MT09_RM05BT_Upper,2023,28/04/2023,20:30,23:00,NO,2.5,2,0,NO,NO,22,
,MT24_Majjistral_South_4,2023,05/05/2023,20:30,22:30,NO,2,2,0,NO,NO,25,
,MT24_Majjistral_South_1,2023,05/05/2023,20:30,22:30,NO,2,2,0,NO,NO,22,
,MT09_RM04C,2023,10/05/2023,20:30,23:30,NO,3,3,12,NO,NO,24,
,MT09_RM05GC_South,2023,11/05/2023,20:15,23:45,NO,3,2,0,NO,NO,24,
,MT09_RM05GC_Central,2023,11/05/2023,20:30,23:45,NO,3,3,0,NO,NO,22,
,MT09_RM05BT_Upper,2023,23/05/2023,20:30,23:00,NO,2,1,0,NO,NO,25,
,MT09_RM05BT_Lower,2023,23/05/2023,21:00,23:00,NO,2,1,0,NO,NO,27,
,MT09_RM01,2023,23/05/2023,19:00,20:00,NO,0.5,2,0,YES,YES,24,
,MT09_RM04A,2023,23/05/2023,20:55,23:10,NO,2.25,2,0,NO,NO,24,
